sub_district_code,sub_district_name,district_code
1766,ongpangkong,262
1767,v.k.,263
1768,akuluto,263
1769,suruhuto,263
1770,asuto,263
1771,aghunato,263
1772,zunheboto sadar,263
1773,atoizu,263
1774,akuhaito,263
1775,pughoboto,263
1776,ghathashi,263
1777,satakha,263
1778,saptiqa,263
1779,satoi,263
1780,changpang,264
1781,aitepyong,264
1782,bhandari,264
1783,baghty,264
1784,sungro,264
1785,sanis,264
1786,lotsu,264
1787,ralan,264
1788,wozhuro,264
1789,wokha sadar,264
1790,englan,264
1791,chukitong,264
1792,niuland,265
1793,aquqhnaqua,265
1794,kuhoboto,265
1795,nihokhu,265
1796,dimapur sadar,265
1797,chumukedima,265
1798,dhansiripar,265
1799,medziphema,265
1800,sekruzu,266
1801,phek sadar,266
1802,khuza,266
1803,meluri,266
1804,phor,266
1805,phokhungri,266
1806,chozuba,266
1807,chetheba,266
1808,sakraba,266
1809,pfutsero,266
1810,zuketsa,266
1811,khezhakeno,266
1812,chizami,266
1813,razieba,266
1814,noksen,267
1815,chare,267
1816,longkhim,267
1817,tuensang sadar,267
1818,ngoungchung,267
1819,sangsangnyu,267
1820,sotokur,267
1821,noklak,267
1822,chingmei,267
1823,nokhu,267
1824,panso,267
1825,shamator,267
1826,tsurungto,267
1827,chessore,267
1828,mangko,267
1829,thonoknyu,267
1830,tamlu,268
1831,namsang,268
1832,yongnyah,268
1833,longleng,268
1834,sakshi,268
1835,seyochung,269
1836,amahator,269
1837,kiphire sadar,269
1838,kiusam,269
1839,sitimi,269
1840,longmatra,269
1841,pungro,269
1842,khongsa,269
1843,tseminyu,270
1844,tsogin,270
1845,chiephobozou,270
1846,botsa,270
1847,kezocha,270
1848,jakhama,270
1849,kohima sadar,270
1850,sechu-zubza,270
1851,pedi (ngwalwa),271
1852,jalukie,271
1853,athibung,271
1854,kebai khelma,271
1855,nsong,271
1856,tening,271
1857,peren,271
1547,chungthang,241
1548,mangan,241
1549,gyalshing,242
1550,soreng,242
1551,namchi,243
1552,ravong,243
1553,gangtok,244
1554,pakyong,244
1555,rongli,244
3947,diu,494
3948,daman,495
4305,tamsi,532
4306,adilabad,532
4307,jainad,532
4308,bela,532
4309,talamadugu,532
4310,gudihathnoor,532
4311,inderavelly,532
4312,narnoor,532
4313,kerameri,532
4314,wankdi,532
4315,sirpur (t),532
4316,kouthala,532
4317,bejjur,532
4318,kagaznagar,532
4319,asifabad,532
4320,jainoor,532
4321,utnoor,532
4322,ichoda,532
4323,bazarhathnoor,532
4324,boath,532
4325,neradigonda,532
4326,sirpur,532
4327,rebbana,532
4328,bhimini,532
4329,dahegaon,532
4330,vemanpalle,532
4331,nennal,532
4332,tandur,532
4333,tiryani,532
4334,jannaram,532
4335,kaddam (peddur),532
4336,sarangapur,532
4337,kuntala,532
4338,kubeer,532
4339,bhainsa,532
4340,tanoor,532
4341,mudhole,532
4342,lokeswaram,532
4343,dilawarpur,532
4344,nirmal,532
4345,laxmanchanda,532
4346,mamda,532
4347,khanapur,532
4348,dandepalle,532
4349,kasipet,532
4350,bellampalle,532
4351,kotapalle,532
4352,mandamarri,532
4353,luxettipet,532
4354,mancherial,532
4355,jaipur,532
4356,chennur,532
4357,ranjal,533
4358,navipet,533
4359,nandipet,533
4360,armur,533
4361,balkonda,533
4362,mortad,533
4363,kammarpalle,533
4364,bheemgal,533
4365,velpur,533
4366,jakranpalle,533
4367,makloor,533
4368,nizamabad,533
4369,yedpalle,533
4370,bodhan,533
4371,kotgiri,533
4372,madnoor,533
4373,jukkal,533
4374,bichkunda,533
4375,birkoor,533
4376,varni,533
4377,dichpalle,533
4378,dharpalle,533
4379,sirkonda,533
4380,machareddy,533
4381,sadasivanagar,533
4382,gandhari,533
4383,banswada,533
4384,pitlam,533
4385,nizamsagar,533
4386,yellareddy,533
4387,nagareddipet,533
4388,lingampet,533
4389,tadwai,533
4390,kamareddy,533
4391,bhiknoor,533
4392,domakonda,533
4393,ibrahimpatnam,534
4394,mallapur,534
4395,raikal,534
4396,sarangapur,534
4397,dharmapuri,534
4398,velgatoor,534
4399,ramagundam,534
4400,kamanpur,534
4401,manthani,534
4402,kataram,534
4403,mahadevpur,534
4404,mutharam (mahadevpur),534
4405,malharrao,534
4406,mutharam (manthani),534
4407,srirampur,534
4408,peddapalle,534
4409,julapalle,534
4410,elgaid,534
4411,dharmaram,534
4412,gollapalle,534
4413,mallial,534
4414,jagtial,534
4415,medipalle,534
4416,koratla,534
4417,metpalle,534
4418,kathlapur,534
4419,chandurthi,534
4420,kodimial,534
4421,pegadapalle,534
4422,gangadhara,534
4423,ramadugu,534
4424,choppadandi,534
4425,sultanabad,534
4426,odela,534
4427,manakondur,534
4428,karimnagar,534
4429,boinpalle,534
4430,vemulawada,534
4431,konaraopeta,534
4432,yellareddipet,534
4433,gambhiraopet,534
4434,mustabad,534
4435,sircilla,534
4436,ellanthakunta,534
4437,bejjanki,534
4438,timmapur (lmd colony),534
4439,veenavanka,534
4440,jammikunta,534
4441,shankarapatnam,534
4442,chigurumamidi,534
4443,koheda,534
4444,husnabad,534
4445,saidapur,534
4446,huzurabad,534
4447,kamalapur,534
4448,bheemadevarpalle,534
4449,elkathurthi,534
4450,kangti,535
4451,manoor,535
4452,narayankhed,535
4453,kalher,535
4454,shankarampet (a),535
4455,papannapet,535
4456,medak,535
4457,ramayampet,535
4458,dubbak,535
4459,siddipet,535
4460,chinnakodur,535
4461,nangnoor,535
4462,kondapak,535
4463,thoguta,535
4464,mirdoddi,535
4465,doultabad,535
4466,chegunta,535
4467,shankarampet (r),535
4468,kulcharam,535
4469,tekmal,535
4470,alladurg,535
4471,regode,535
4472,raikode,535
4473,nyalkal,535
4474,zahirabad,535
4475,kohir,535
4476,jharasangam,535
4477,munpalle,535
4478,pulkal,535
4479,andole,535
4480,kowdipalle,535
4481,yeldurthy,535
4482,tupran,535
4483,gajwel,535
4484,jagdevpur,535
4485,wargal,535
4486,mulug,535
4487,shivampet,535
4488,narsapur,535
4489,hathnoora,535
4490,sadasivpet,535
4491,kondapur,535
4492,sangareddy,535
4493,jinnaram,535
4494,patancheru,535
4495,ramachandrapuram,535
4501,musheerabad,536
4512,marpalle,537
4513,mominpet,537
4514,nawabpet,537
4515,shankarpalle,537
4518,qutubullapur,537
4519,medchal,537
4520,shamirpet,537
4522,keesara,537
4523,ghatkesar,537
4525,hayathnagar,537
4526,saroornagar,537
4527,rajendranagar,537
4528,moinabad,537
4529,chevella,537
4530,vicarabad,537
4531,dharur,537
4532,bantwaram,537
4533,peddemul,537
4534,tandur,537
4535,basheerabad,537
4536,yelal,537
4537,doma,537
4538,gandeed,537
4539,kulkacharla,537
4540,pargi,537
4541,pudur,537
4542,shabad,537
4543,shamshabad,537
4544,maheswaram,537
4545,kandukur,537
4546,ibrahimpatnam,537
4547,manchal,537
4548,yacharam,537
4549,kodangal,538
4550,bomraspet,538
4551,kosgi,538
4552,doulathabad,538
4553,damaragidda,538
4554,maddur,538
4555,hanwada,538
4556,nawabpet,538
4557,balanagar,538
4558,kondurg,538
4559,farooqnagar,538
4560,kothur,538
4561,keshampet,538
4562,talakondapalle,538
4563,amangal,538
4564,madgul,538
4565,veldanda,538
4566,midjil,538
4567,jadcherla,538
4568,mahbubnagar,538
4569,koilkonda,538
4570,narayanpet,538
4571,utkoor,538
4572,dhanwada,538
4573,devarkadra,538
4574,bhoothpur,538
4575,thimmajipet,538
4576,kalwakurthy,538
4577,vangoor,538
4578,amrabad,538
4579,achampet,538
4580,uppununthala,538
4581,telkapalle,538
4582,tadoor,538
4583,nagarkurnool,538
4584,bijinapalle,538
4585,ghanpur,538
4586,addakal,538
4587,chinnachintakunta,538
4588,narva,538
4589,makthal,538
4590,maganoor,538
4591,dharur,538
4592,atmakur,538
4593,kothakota,538
4594,peddamandadi,538
4595,wanaparthy,538
4596,gopalpeta,538
4597,balmoor,538
4598,lingal,538
4599,peddakothapalle,538
4600,kodair,538
4601,pangal,538
4602,pebbair,538
4603,gadwal,538
4604,maldakal,538
4605,ghattu,538
4606,ieej,538
4607,itikyal,538
4608,veepangandla,538
4609,kollapur,538
4610,waddepalle,538
4611,manopad,538
4612,alampur,538
4613,bommalaramaram,539
4614,m.turkapalle,539
4615,rajapet,539
4616,yadagirigutta,539
4617,alair,539
4618,gundala,539
4619,thirumalgiri,539
4620,thungathurthi,539
4621,nuthankal,539
4622,atmakur (s),539
4623,jaji reddi gudem,539
4624,sali gouraram,539
4625,mothkur,539
4626,atmakur (m),539
4627,valigonda,539
4628,bhongir,539
4629,bibinagar,539
4630,pochampalle,539
4631,choutuppal,539
4632,ramannapeta,539
4633,chityala,539
4634,narketpalle,539
4635,kattangoor,539
4636,nakrekal,539
4637,kethe palle,539
4638,suryapet,539
4639,chivvemla,539
4640,mothey,539
4641,nadigudem,539
4642,munagala,539
4643,penpahad,539
4644,vemulapalle,539
4645,thipparthi,539
4646,nalgonda,539
4647,munugode,539
4648,narayanapur,539
4649,marriguda,539
4650,chintha palle,539
4651,gundla palle,539
4652,chandam pet,539
4653,devarakonda,539
4654,nampalle,539
4655,chandur,539
4656,kangal,539
4657,gurrampode,539
4658,pedda adiserla palle,539
4659,peddavoora,539
4660,anumula,539
4661,nidamanur,539
4662,thripuraram,539
4663,dameracherla,539
4664,miryalaguda,539
4665,neredcherla,539
4666,garide palle,539
4667,chilkur,539
4668,kodad,539
4669,huzurnagar,539
4670,mattam palle,539
4671,mella cheruvu,539
4672,cherial,540
4673,maddur,540
4674,bachannapet,540
4675,narmetta,540
4676,ghanpur (station),540
4677,dharmasagar,540
4678,hasanparthy,540
4679,parkal,540
4680,mogullapalle,540
4681,chityal,540
4682,bhupalpalle,540
4683,ghanpur (mulug),540
4684,venkatapur,540
4685,eturnagaram,540
4686,mangapet,540
4687,tadvai,540
4688,govindaraopet,540
4689,mulug,540
4690,regonda,540
4691,shayampet,540
4692,nallabelly,540
4693,duggondi,540
4694,atmakur,540
4695,hanamkonda,540
4696,zaffergadh,540
4697,palakurthi,540
4698,raghunathpalle,540
4699,jangaon,540
4700,lingalaghanpur,540
4701,devaruppula,540
4702,kodakandla,540
4703,raiparthy,540
4704,wardhannapet,540
4705,sangam,540
4707,geesugonda,540
4708,narsampet,540
4709,khanapur,540
4710,kothagudem,540
4711,gudur,540
4712,chennaraopet,540
4713,nekkonda,540
4714,parvathagiri,540
4715,thorrur,540
4716,nellikudur,540
4717,kesamudram,540
4718,mahabubabad,540
4719,narsimhulapet,540
4720,maripeda,540
4721,kuravi,540
4722,dornakal,540
4723,wazeed,541
4724,venkatapuram,541
4725,pinapaka,541
4726,cherla,541
4727,manuguru,541
4728,aswapuram,541
4729,dummugudem,541
4730,bhadrachalam,541
4731,kunavaram,541
4732,chintur,541
4733,vararamachandrapuram,541
4734,velairpadu,541
4735,kukunoor,541
4736,burgampahad,541
4737,palwancha,541
4738,kothagudem,541
4739,tekulapalle,541
4740,yellandu,541
4741,gundala,541
4742,bayyaram,541
4743,garla,541
4744,singareni,541
4745,kamepalle,541
4746,julurpad,541
4747,chandrugonda,541
4748,mulkalapalle,541
4749,aswaraopeta,541
4750,dammapeta,541
4751,sathupalle,541
4752,penuballi,541
4753,enkuru,541
4754,thirumalayapalem,541
4755,kusumanchi,541
4756,khammam (rural),541
4757,khammam (urban),541
4758,mudigonda,541
4759,nelakondapalle,541
4760,chinthakani,541
4761,konijerla,541
4762,tallada,541
4763,kallur,541
4764,wyra,541
4765,bonakal,541
4766,madhira,541
4767,yerrupalem,541
4768,vemsoor,541
4769,veeraghattam,542
4770,seethampeta,542
4771,bhamini,542
4772,kothuru,542
4773,pathapatnam,542
4774,meliaputti,542
4775,palasa,542
4776,mandasa,542
4777,kanchili,542
4778,ichchapuram,542
4779,kaviti,542
4780,sompeta,542
4781,vajrapukothuru,542
4782,nandigam,542
4783,hiramandalam,542
4784,palakonda,542
4785,vangara,542
4786,regidi amadalavalasa,542
4787,lakshminarsupeta,542
4788,saravakota,542
4789,tekkali,542
4790,santhabommali,542
4791,kotabommali,542
4792,jalumuru,542
4793,sarubujjili,542
4794,burja,542
4795,santhakaviti,542
4796,rajam,542
4797,ganguvarisigadam,542
4798,amadalavalasa,542
4799,narasannapeta,542
4800,polaki,542
4801,gara,542
4802,srikakulam,542
4803,ponduru,542
4804,laveru,542
4805,ranastalam,542
4806,etcherla,542
4807,komarada,543
4808,gummalakshmipuram,543
4809,kurupam,543
4810,jiyyammavalasa,543
4811,garugubilli,543
4812,parvathipuram,543
4813,makkuva,543
4814,seethanagaram,543
4815,balijipeta,543
4816,bobbili,543
4817,salur,543
4818,pachipenta,543
4819,ramabhadrapuram,543
4820,badangi,543
4821,therlam,543
4822,merakamudidam,543
4823,dattirajeru,543
4824,mentada,543
4825,gajapathinagaram,543
4826,garividi,543
4827,cheepurupalle,543
4828,gurla,543
4829,bondapalle,543
4830,gantyada,543
4831,srungavarapukota,543
4832,vepada,543
4833,lakkavarapukota,543
4834,kothavalasa,543
4835,jami,543
4836,vizianagaram,543
4837,nellimarla,543
4838,pusapatirega,543
4839,denkada,543
4840,bhogapuram,543
4841,munchingi puttu,544
4842,peda bayalu,544
4843,dumbriguda,544
4844,araku valley,544
4845,ananthagiri,544
4846,hukumpeta,544
4847,paderu,544
4848,g.madugula,544
4849,chintapalle,544
4850,gudem kotha veedhi,544
4851,koyyuru,544
4852,nathavaram,544
4853,golugonda,544
4854,narsipatnam,544
4855,rolugunta,544
4856,ravikamatham,544
4857,madugula,544
4858,cheedikada,544
4859,devarapalle,544
4860,k.kotapadu,544
4861,sabbavaram,544
4862,pendurthi,544
4863,anandapuram,544
4864,padmanabham,544
4865,bheemunipatnam,544
4870,paravada,544
4871,anakapalle,544
4872,chodavaram,544
4873,butchayyapeta,544
4874,kotauratla,544
4875,makavarapalem,544
4876,kasimkota,544
4877,munagapaka,544
4878,atchutapuram,544
4879,yelamanchili,544
4880,nakkapalle,544
4881,payakaraopeta,544
4882,s.rayavaram,544
4883,rambilli,544
4884,maredumilli,545
4885,devipatnam,545
4886,y. ramavaram,545
4887,addateegala,545
4888,rajavommangi,545
4889,kotananduru,545
4890,tuni,545
4891,rowthulapudi,545
4892,sankhavaram,545
4893,yeleswaram,545
4894,gangavaram,545
4895,rampachodavaram,545
4896,seethanagaram,545
4897,gokavaram,545
4898,jaggampeta,545
4899,kirlampudi,545
4900,prathipadu,545
4901,thondangi,545
4902,gollaprolu,545
4903,peddapuram,545
4904,gandepalle,545
4905,korukonda,545
4907,rajahmundry rural,545
4908,rajanagaram,545
4909,rangampeta,545
4910,samalkota,545
4911,pithapuram,545
4912,kothapalle,545
4913,kakinada (rural),545
4915,pedapudi,545
4916,biccavolu,545
4917,anaparthy,545
4918,kadiam,545
4919,atreyapuram,545
4920,mandapeta,545
4921,rayavaram,545
4922,karapa,545
4923,kajuluru,545
4924,ramachandrapuram,545
4925,alamuru,545
4926,ravulapalem,545
4927,kothapeta,545
4928,kapileswarapuram,545
4929,pamarru,545
4930,thallarevu,545
4931,i. polavaram,545
4932,mummidivaram,545
4933,ainavilli,545
4934,p.gannavaram,545
4935,ambajipeta,545
4936,mamidikuduru,545
4937,razole,545
4938,malikipuram,545
4939,sakhinetipalle,545
4940,allavaram,545
4941,amalapuram,545
4942,uppalaguptam,545
4943,katrenikona,545
4944,chintalapudi,546
4945,lingapalem,546
4946,t.narasapuram,546
4947,jeelugu milli,546
4948,buttayagudem,546
4949,polavaram,546
4950,tallapudi,546
4951,gopalapuram,546
4952,koyyalagudem,546
4953,jangareddigudem,546
4954,kamavarapukota,546
4955,dwarakatirumala,546
4956,nallajerla,546
4957,devarapalle,546
4958,kovvur,546
4959,chagallu,546
4960,nidadavole,546
4961,tadepalligudem,546
4962,unguturu,546
4963,bhimadole,546
4964,pedavegi,546
4965,pedapadu,546
4966,eluru,546
4967,denduluru,546
4968,nidamarru,546
4969,pentapadu,546
4970,undrajavaram,546
4971,peravali,546
4972,tanuku,546
4973,attili,546
4974,ganapavaram,546
4975,akividu,546
4976,undi,546
4977,palacoderu,546
4978,penumantra,546
4979,iragavaram,546
4980,penugonda,546
4981,achanta,546
4982,poduru,546
4983,veeravasaram,546
4984,bhimavaram,546
4985,kalla,546
4986,mogalthur,546
4987,narasapuram,546
4988,palacole,546
4989,yelamanchili,546
4990,vatsavai,547
4991,jaggayyapeta,547
4992,penuganchiprolu,547
4993,nandigama,547
4994,veerullapadu,547
4995,mylavaram,547
4996,gampalagudem,547
4997,tiruvuru,547
4998,a.konduru,547
4999,reddigudem,547
5000,vissannapet,547
5001,chatrai,547
5002,musunuru,547
5003,nuzvid,547
5004,bapulapadu,547
5005,agiripalle,547
5006,g.konduru,547
5007,kanchikacherla,547
5008,chandarlapadu,547
5009,ibrahimpatnam,547
5011,vijayawada (rural),547
5012,gannavaram,547
5013,unguturu,547
5014,nandivada,547
5015,mandavalli,547
5016,kaikalur,547
5017,kalidindi,547
5018,kruthivennu,547
5019,bantumilli,547
5020,mudinepalle,547
5021,gudivada,547
5022,pedaparupudi,547
5023,kankipadu,547
5024,penamaluru,547
5025,thotlavalluru,547
5026,pamidimukkala,547
5027,vuyyuru,547
5028,pamarru,547
5029,gudlavalleru,547
5030,pedana,547
5031,guduru,547
5032,movva,547
5033,ghantasala,547
5034,machilipatnam,547
5035,challapalle,547
5036,mopidevi,547
5037,avanigadda,547
5038,nagayalanka,547
5039,koduru,547
5040,macherla,548
5041,veldurthi,548
5042,durgi,548
5043,rentachintala,548
5044,gurazala,548
5045,dachepalle,548
5046,karempudi,548
5047,piduguralla,548
5048,machavaram,548
5049,bellamkonda,548
5050,atchampet,548
5051,krosuru,548
5052,amaravathi,548
5053,thullur,548
5054,tadepalle,548
5055,mangalagiri,548
5056,tadikonda,548
5057,pedakurapadu,548
5058,sattenapalle,548
5059,rajupalem,548
5060,nekarikallu,548
5061,bollapalle,548
5062,vinukonda,548
5063,nuzendla,548
5064,savalyapuram h/o kanamarlapudi,548
5065,ipur,548
5066,rompicherla,548
5067,narasaraopet,548
5068,muppalla,548
5069,nadendla,548
5070,"chilakaluripet
 h/o.purushotha patnam",548
5071,edlapadu,548
5072,phirangipuram,548
5073,medikonduru,548
5074,guntur,548
5075,pedakakani,548
5076,duggirala,548
5077,kollipara,548
5078,tenali,548
5079,chebrolu,548
5080,vatticherukuru,548
5081,prathipadu,548
5082,pedanandipadu,548
5083,kakumanu,548
5084,ponnur,548
5085,tsundur,548
5086,amruthalur,548
5087,vemuru,548
5088,kollur,548
5089,bhattiprolu,548
5090,cherukupalle h/o arumbaka,548
5091,pittalavanipalem,548
5092,karlapalem,548
5093,bapatla,548
5094,nizampatnam,548
5095,nagaram,548
5096,repalle,548
5097,yerragondapalem,549
5098,pullalacheruvu,549
5099,tripuranthakam,549
5100,dornala,549
5101,peda  araveedu,549
5102,donakonda,549
5103,kurichedu,549
5104,santhamaguluru,549
5105,ballikurava,549
5106,martur,549
5107,yeddana pudi,549
5108,parchur,549
5109,karamchedu,549
5110,inkollu,549
5111,janakavarampanguluru,549
5112,addanki,549
5113,mundlamuru,549
5114,darsi,549
5115,markapur,549
5116,ardhaveedu,549
5117,cumbum,549
5118,tarlupadu,549
5119,konakanamitla,549
5120,podili,549
5121,thallur,549
5122,korisapadu,549
5123,chirala,549
5124,vetapalem,549
5125,chinaganjam,549
5126,naguluppala padu,549
5127,maddipadu,549
5128,chimakurthi,549
5129,marripudi,549
5130,hanumanthuni padu,549
5131,bestawaripeta,549
5132,racherla,549
5133,giddalur,549
5134,komarolu,549
5135,veligandla,549
5136,kanigiri,549
5137,kondapi,549
5138,santhanuthala padu,549
5139,ongole,549
5140,kotha patnam,549
5141,tangutur,549
5142,zarugumilli,549
5143,ponnaluru,549
5144,pedacherlo palle,549
5145,chandra sekhara puram,549
5146,pamur,549
5147,voletivaripalem,549
5148,kandukur,549
5149,singarayakonda,549
5150,lingasamudram,549
5151,gudluru,549
5152,ulavapadu,549
5153,seetharamapuram,550
5154,udayagiri,550
5155,varikuntapadu,550
5156,kondapuram,550
5157,jaladanki,550
5158,kavali,550
5159,bogole,550
5160,kaligiri,550
5161,vinjamur,550
5162,duttalur,550
5163,marripadu,550
5164,atmakur,550
5165,anumasamudrampeta,550
5166,dagadarthi,550
5167,allur,550
5168,vidavalur,550
5169,kodavalur,550
5170,buchireddipalem,550
5171,sangam,550
5172,chejerla,550
5173,ananthasagaram,550
5174,kaluvoya,550
5175,rapur,550
5176,podalakur,550
5177,nellore,550
5178,kovur,550
5179,indukurpet,550
5180,thotapalligudur,550
5181,muthukur,550
5182,venkatachalam,550
5183,manubolu,550
5184,gudur,550
5185,sydapuram,550
5186,dakkili,550
5187,venkatagiri,550
5188,balayapalle,550
5189,ojili,550
5190,chillakur,550
5191,kota,550
5192,vakadu,550
5193,chittamur,550
5194,naidupet,550
5195,pellakur,550
5196,doravarisatram,550
5197,sullurpeta,550
5198,tada,550
5199,kondapuram,551
5200,mylavaram,551
5201,peddamudium,551
5202,rajupalem,551
5203,duvvur,551
5204,s.mydukur,551
5205,brahmamgarimattam,551
5206,sri avadhutha kasinayana,551
5207,kalasapadu,551
5208,porumamilla,551
5209,b.kodur,551
5210,badvel,551
5211,gopavaram,551
5212,khajipet,551
5213,chapad,551
5214,proddatur,551
5215,jammalamadugu,551
5216,muddanur,551
5217,simhadripuram,551
5218,lingala,551
5219,pulivendla,551
5220,vemula,551
5221,thondur,551
5222,veerapunayunipalle,551
5223,yerraguntla,551
5224,kamalapuram,551
5225,vallur,551
5226,chennur,551
5227,atlur,551
5228,vontimitta,551
5229,sidhout,551
5231,chinthakommadinne,551
5232,pendlimarri,551
5233,vempalle,551
5234,chakrayapet,551
5235,galiveedu,551
5236,chinnamandem,551
5237,sambepalle,551
5238,t sundupalle,551
5239,rayachoti,551
5240,lakkireddipalle,551
5241,ramapuram,551
5242,veeraballe,551
5243,nandalur,551
5244,penagalur,551
5245,chitvel,551
5246,rajampet,551
5247,pullampeta,551
5248,obulavaripalle,551
5249,kodur,551
5250,mantralayam,552
5251,kosigi,552
5252,kowthalam,552
5253,pedda kadubur,552
5254,yemmiganur,552
5255,nandavaram,552
5256,c.belagal,552
5257,gudur,552
5258,kallur,552
5259,kurnool,552
5260,nandikotkur,552
5261,pagidyala,552
5262,jupadu bungalow,552
5263,kothapalle,552
5264,srisailam,552
5265,atmakur,552
5266,pamulapadu,552
5267,midthur,552
5268,orvakal,552
5269,kodumur,552
5270,gonegandla,552
5271,adoni,552
5272,holagunda,552
5273,halaharvi,552
5274,alur,552
5275,aspari,552
5276,devanakonda,552
5277,krishnagiri,552
5278,veldurthi,552
5279,bethamcherla,552
5280,panyam,552
5281,gadivemula,552
5282,velgode,552
5283,bandi atmakur,552
5284,nandyal,552
5285,mahanandi,552
5286,sirvel,552
5287,gospadu,552
5288,banaganapalle,552
5289,dhone,552
5290,pattikonda,552
5291,chippagiri,552
5292,maddikera (east),552
5293,tuggali,552
5294,peapally,552
5295,owk,552
5296,koilkuntla,552
5297,rudravaram,552
5298,allagadda,552
5299,dornipadu,552
5300,sanjamala,552
5301,kolimigundla,552
5302,uyyalawada,552
5303,chagalamarri,552
5304,d.hirehal,553
5305,rayadurg,553
5306,kanekal,553
5307,bommanahal,553
5308,vidapanakal,553
5309,guntakal,553
5310,gooty,553
5311,peddavadugur,553
5312,yadiki,553
5313,tadpatri,553
5314,peddapappur,553
5315,pamidi,553
5316,vajrakarur,553
5317,uravakonda,553
5318,beluguppa,553
5319,gummagatta,553
5320,brahmasamudram,553
5321,kalyandurg,553
5322,atmakur,553
5323,kudair,553
5324,garladinne,553
5325,singanamala,553
5326,putlur,553
5327,yellanur,553
5328,narpala,553
5329,bukkaraya samudram,553
5330,anantapur,553
5331,raptadu,553
5332,settur,553
5333,kundurpi,553
5334,kambadur,553
5335,kanaganapalle,553
5336,dharmavaram,553
5337,bathalapalle,553
5338,tadimarri,553
5339,mudigubba,553
5340,talupula,553
5341,nambulipulikunta,553
5342,gandlapenta,553
5343,kadiri,553
5344,nallamada,553
5345,bukkapatnam,553
5346,kothacheruvu,553
5347,chennekothapalle,553
5348,ramagiri,553
5349,roddam,553
5350,madakasira,553
5351,amarapuram,553
5352,gudibanda,553
5353,rolla,553
5354,agali,553
5355,parigi,553
5356,penukonda,553
5357,puttaparthi,553
5358,obuladevaracheruvu,553
5359,nallacheruvu,553
5360,tanakal,553
5361,amadagur,553
5362,gorantla,553
5363,somandepalle,553
5364,hindupur,553
5365,lepakshi,553
5366,chilamathur,553
5367,mulakalacheruvu,554
5368,thamballapalle,554
5369,peddamandyam,554
5370,gurramkonda,554
5371,kalakada,554
5372,kambhamvaripalle,554
5373,rompicherla,554
5374,yerravaripalem,554
5375,tirupati (rural),554
5376,renigunta,554
5377,yerpedu,554
5378,srikalahasti,554
5379,thottambedu,554
5380,buchinaidu kandriga,554
5381,varadaiahpalem,554
5382,k.v.b.puram,554
5383,tirupati (urban),554
5384,chandragiri,554
5385,chinnagottigallu,554
5386,pileru,554
5387,kalikiri,554
5388,valmikipuram,554
5389,kurabalakota,554
5390,pedda thippasamudram,554
5391,b.kothakota,554
5392,madanapalle,554
5393,nimmanapalle,554
5394,sodam,554
5395,pulicherla,554
5396,pakala,554
5397,vedurukuppam,554
5398,ramachandrapuram,554
5399,vadamalapeta,554
5400,narayanavanam,554
5401,pichatur,554
5402,satyavedu,554
5403,nagalapuram,554
5404,nindra,554
5405,vijayapuram,554
5406,nagari,554
5407,puttur,554
5408,karvetinagar,554
5409,penumuru,554
5410,puthalapattu,554
5411,irala,554
5412,somala,554
5413,chowdepalle,554
5414,ramasamudram,554
5415,punganur,554
5416,peddapanjani,554
5417,gangavaram,554
5418,thavanampalle,554
5419,srirangarajapuram,554
5420,gangadhara nellore,554
5421,chittoor,554
5422,palamaner,554
5423,baireddipalle,554
5424,venkatagirikota,554
5425,santhipuram,554
5426,gudupalle,554
5427,kuppam,554
5428,ramakuppam,554
5429,bangarupalem,554
5430,yadamarri,554
5431,gudipala,554
5432,palasamudram,554
